127.0.0.1 - - [26/Aug/2015:22:18:34 +0800] "GET / HTTP/1.1" 200 330 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36" "-"
127.0.0.1 - - [26/Aug/2015:22:18:37 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:18:38 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:18:39 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:18:39 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:18:49 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:18:50 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:19:57 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:21:38 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:21:39 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:21:40 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:21:41 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:21:44 +0800] "GET / HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:21:52 +0800] "GET / HTTP/1.1" 200 330 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36" "-"
127.0.0.1 - - [26/Aug/2015:22:21:53 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36" "-"
127.0.0.1 - - [26/Aug/2015:22:21:56 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36" "-"
127.0.0.1 - - [26/Aug/2015:22:22:04 +0800] "GET /iphone.html HTTP/1.1" 200 325 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36" "-"
127.0.0.1 - - [26/Aug/2015:22:22:09 +0800] "GET /iPhone.html HTTP/1.1" 200 325 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36" "-"
127.0.0.1 - - [26/Aug/2015:22:22:12 +0800] "GET /iPhone.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:13 +0800] "GET /iPhone.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:14 +0800] "GET /iPhone.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:15 +0800] "GET /iPhone.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:17 +0800] "GET /iPhone.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:19 +0800] "GET /index.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:21 +0800] "GET /index.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
127.0.0.1 - - [26/Aug/2015:22:22:39 +0800] "GET /index.html HTTP/1.1" 404 142 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4" "-"
